MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
1,5,0,1900-1959,4,5,18,143,Southwest Airlines Co.,5092,107363,3003,642980,13382999,6.18E-05,9.89E-05,13,Lambert-St. Louis International,38.747,-90.364,Austin - Bergstrom International,0,0,0,51,6.04,0.172437436,0.136072261,0.171722566,0.247918965
12,1,0,1900-1959,4,4,19,175,Southwest Airlines Co.,7211,113248,2550,874468,13382999,6.18E-05,9.89E-05,5,Tampa International,27.973,-82.535,Puerto Rico International,0.06,0,0,75,12.08,0.264038108,0.18788289,0.25164658,0.302154866
12,3,0,1000-1059,6,2,60,76,SkyWest Airlines Inc.,27188,70473,5294,3103410,3472966,3.42E-05,9.90E-05,5,Chicago O'Hare International,41.978,-87.906,Nashville International,0,0,0,57,8.72,0.202512534,0.191484943,0.196265165,0.184210526
11,7,0,1500-1559,6,2,23,173,United Air Lines Inc.,8800,49915,293,1093478,8501631,0.000253804,0.000228985,6,Friendship International,39.176,-76.671,Houston Intercontinental,0.46,0,0,52,13.65,0.140077247,0.115535937,0.113885316,0.169077352
7,5,1,1600-1659,5,1,13,143,Southwest Airlines Co.,7705,117728,1781,1391212,13382999,6.18E-05,9.89E-05,12,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0,0,0,91,10.74,0.215945077,0.18788289,0.210938972,0.289210184
8,1,0,1200-1259,1,3,10,76,Endeavor Air Inc.,4171,22671,1047,364314,1212846,0,9.35E-05,11,Cincinnati/Northern Kentucky International,39.048,-84.669,Detroit Metro Wayne County,0,0,0,84,2.46,0.187819655,0.181481842,0.181217245,0.182100981
8,6,0,1400-1459,2,5,20,146,Alaska Airlines Inc.,16527,24460,2127,1908862,2884187,3.23E-05,0.000174601,8,San Francisco International,37.619,-122.375,Los Angeles International,0,0,0,76,11.86,0.197586823,0.186147815,0.161869671,0.231818577
1,7,0,1300-1359,3,3,4,50,Comair Inc.,2327,22418,139,279230,1245396,0,9.00E-05,15,General Mitchell Field,42.95,-87.897,Douglas Municipal,0,0,0,40,11.41,0.14903396,0.1435118,0.178567369,0.195226978
10,1,0,1700-1759,2,7,6,70,SkyWest Airlines Inc.,1272,71625,357,96822,3472966,3.42E-05,9.90E-05,1,Truax Field,43.142,-89.337,Detroit Metro Wayne County,0,0,0,52,5.14,0.147942283,0.119166243,0.163570662,0.210931174
5,4,0,1500-1559,5,1,34,181,American Airlines Inc.,18013,78894,3410,2780593,11744595,9.82E-05,0.000177287,5,Los Angeles International,33.942,-118.408,NONE,0,0,0,64,6.04,0.257273013,0.18788289,0.25085146,0.2421138
5,3,1,1000-1059,5,2,87,181,American Airlines Inc.,25360,78894,12702,2907365,11744595,9.82E-05,0.000177287,3,Dallas Fort Worth Regional,32.894,-97.03,Chicago O'Hare International,0,0,0,89,17.22,0.257273013,0.238333995,0.180775199,0.156042105
8,5,0,1200-1259,6,4,87,181,American Airlines Inc.,27148,80820,13678,2907365,11744595,9.82E-05,0.000177287,2,Dallas Fort Worth Regional,32.894,-97.03,Austin - Bergstrom International,0,0,0,99,10.29,0.228215169,0.174506459,0.211041372,0.182100981
7,2,0,1600-1659,4,4,56,149,Delta Air Lines Inc.,35086,90457,21769,4365661,12460183,0.000144166,0.00014866,27,Atlanta Municipal,33.641,-84.427,Greater Buffalo International,0,0,0,95,7.61,0.190218739,0.200267917,0.202011935,0.289210184
1,4,0,0900-0959,5,2,7,160,American Airlines Inc.,4887,75506,977,690385,11744595,9.82E-05,0.000177287,7,Austin - Bergstrom International,30.194,-97.67,Miami International,0,0,0,64,5.82,0.160843514,0.17930161,0.198971757,0.12728284
12,2,1,1200-1259,4,3,14,143,Southwest Airlines Co.,6712,113248,6266,819756,13382999,6.18E-05,9.89E-05,21,Chicago Midway International,41.785,-87.752,Cleveland-Hopkins International,0.08,0.8,2,28,14.54,0.264038108,0.174250832,0.199784239,0.210959138
6,3,0,1800-1859,11,2,34,169,United Air Lines Inc.,12427,53737,1168,1472200,8501631,0.000253804,0.000228985,25,Logan International,42.364,-71.006,Los Angeles International,0,0,0,75,11.63,0.265472582,0.247177203,0.237174818,0.3656541
3,5,0,1200-1259,2,3,9,143,Southwest Airlines Co.,4028,114119,1125,344196,13382999,6.18E-05,9.89E-05,11,Port Columbus International,39.991,-82.878,Orlando International,0,0,0,39,3.36,0.204389222,0.188796005,0.201711417,0.179697588
3,1,0,0700-0759,2,1,36,145,Spirit Air Lines,12338,17034,401,1472200,2688839,9.17E-06,0.000124651,13,Logan International,42.364,-71.006,NONE,0,0,0,44,10.29,0.131910235,0.18788289,0.160867896,0.087364398
11,3,0,0600-0659,5,1,38,191,Delta Air Lines Inc.,13490,79989,2272,1208249,12460183,0.000144166,0.00014866,3,LaGuardia,40.779,-73.876,NONE,0,0,0,35,14.99,0.10088232,0.18788289,0.147497552,0.059996763
2,5,0,0900-0959,2,2,6,76,Endeavor Air Inc.,3508,17673,327,385767,1212846,0,9.35E-05,5,Pittsburgh International,40.497,-80.236,Logan International,0,0,0,42,2.24,0.203504457,0.237923376,0.236964685,0.161689245
4,6,0,1900-1959,5,4,20,157,Delta Air Lines Inc.,8560,81803,963,1391212,12460183,0.000144166,0.00014866,27,Fort Lauderdale-Hollywood International,26.074,-80.152,Logan International,0,0,0,84,9.4,0.139557586,0.227123629,0.177124023,0.266095471
2,6,0,2100-2159,2,2,24,124,United Air Lines Inc.,22752,43512,5161,3103410,8501631,0.000253804,0.000228985,21,Chicago O'Hare International,41.978,-87.906,Cleveland-Hopkins International,0,0,9.1,42,11.18,0.189495755,0.198584513,0.163938839,0.291655064
8,4,0,0700-0759,3,1,7,175,Southwest Airlines Co.,6059,114987,144,780326,13382999,6.18E-05,9.89E-05,5,Washington Dulles International,38.942,-77.458,NONE,0,0,0,92,3.8,0.19254973,0.18788289,0.242021354,0.098669345
4,2,0,1700-1759,5,3,16,176,American Airlines Inc.,7011,74131,3942,1413432,11744595,9.82E-05,0.000177287,18,Miami International,25.792,-80.286,Puerto Rico International,0,0,0,89,6.71,0.204604288,0.18788289,0.138603046,0.244534759
12,1,0,1200-1259,2,3,2,50,SkyWest Airlines Inc.,2034,70473,214,216694,3472966,3.42E-05,9.90E-05,16,Ontario International,34.056,-117.601,San Francisco International,0,0,0,69,4.47,0.202512534,0.293589476,0.25164658,0.210959138
12,1,0,2000-2059,5,2,27,228,Spirit Air Lines,9282,17201,1913,1391212,2688839,9.17E-06,0.000124651,2,Fort Lauderdale-Hollywood International,26.074,-80.152,Atlanta Municipal,0,0,0,82,15.21,0.181634801,0.162335366,0.25164658,0.286799901
1,4,1,1800-1859,8,5,18,143,Southwest Airlines Co.,5629,107363,5259,819756,13382999,6.18E-05,9.89E-05,8,Chicago Midway International,41.785,-87.752,Kent County,0,0.4,5.1,22,11.63,0.172437436,0.239593909,0.198971757,0.239959983
6,5,0,0700-0759,5,1,37,175,Southwest Airlines Co.,11645,112879,3371,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,NONE,0,0,0,95,8.72,0.259774616,0.18788289,0.222677771,0.110787619
8,3,1,2000-2059,5,1,25,150,JetBlue Airways,13118,25270,4555,1472200,3190369,0.000160039,0.000126866,20,Logan International,42.364,-71.006,NONE,0.65,0,0,75,7.83,0.316662509,0.18788289,0.221672355,0.307593661
12,5,0,1500-1559,2,3,38,191,Delta Air Lines Inc.,12707,81498,5527,1581456,12460183,0.000144166,0.00014866,3,Minneapolis-St Paul International,44.886,-93.218,McCarran International,0,0,0,57,6.71,0.157390024,0.229672822,0.190768997,0.249669516
7,1,1,1600-1659,3,4,61,90,Comair Inc.,19534,24403,8305,2006675,1245396,0,9.00E-05,5,Douglas Municipal,35.219,-80.936,Theodore Francis Green State,0,0,0,92,3.8,0.214296145,0.193518519,0.219938971,0.289210184
7,4,0,0600-0659,5,2,32,173,United Air Lines Inc.,9190,55374,323,1093478,8501631,0.000253804,0.000228985,18,Friendship International,39.176,-76.671,Seattle International,0,0,0,93,4.47,0.236600959,0.17503364,0.228007181,0.072915911
4,2,0,1300-1359,5,3,10,76,"Midwest Airline, Inc.",4919,26476,230,564680,1529740,1.25E-06,0.000123823,2,Louis Armstrong New Orleans International,29.991,-90.251,Newark Liberty International,0,0,0,78,6.49,0.17013047,0.240920842,0.138603046,0.197502949
8,6,0,1300-1359,3,2,54,173,United Air Lines Inc.,23099,55706,6032,2743323,8501631,0.000253804,0.000228985,4,Stapleton International,39.774,-104.88,McCarran International,0,0,0,93,11.18,0.221460287,0.192457348,0.161869671,0.197744534
4,7,0,1900-1959,2,6,84,149,Delta Air Lines Inc.,32678,81803,20473,4365661,12460183,0.000144166,0.00014866,29,Atlanta Municipal,33.641,-84.427,Indianapolis Muni/Weir Cook,0,0,0,82,6.71,0.139557586,0.156925257,0.203724031,0.266095471
6,6,0,2000-2059,3,1,30,76,Endeavor Air Inc.,14197,21319,965,1581456,1212846,0,9.35E-05,5,Minneapolis-St Paul International,44.886,-93.218,NONE,0,0,0,93,4.03,0.254404275,0.18788289,0.230688359,0.371735576
5,4,0,1300-1359,2,4,25,100,JetBlue Airways,11737,24886,893,955406,3190369,0.000160039,0.000126866,8,Ronald Reagan Washington National,38.852,-77.037,Jacksonville International,0.33,0,0,88,5.82,0.218382262,0.160799239,0.25085146,0.208614109
3,4,0,0700-0759,1,1,33,158,Delta Air Lines Inc.,13492,84142,5279,1486066,12460183,0.000144166,0.00014866,23,Detroit Metro Wayne County,42.217,-83.344,NONE,0.27,0,0,65,14.76,0.124075271,0.18788289,0.179451845,0.087364398
11,1,0,1700-1759,3,5,20,150,American Airlines Inc.,11105,77179,661,1708599,11744595,9.82E-05,0.000177287,22,Newark Liberty International,40.696,-74.172,Douglas Municipal,0,0,0,61,3.13,0.142302374,0.151255582,0.152293329,0.182646234
12,5,0,0800-0859,3,2,58,79,Mesa Airlines Inc.,25322,18545,3234,2907365,1191889,0,9.13E-05,15,Dallas Fort Worth Regional,32.894,-97.03,Lafayette Regional,0,0,0,64,4.03,0.233554558,0.18788289,0.190768997,0.131552018
4,7,1,1400-1459,7,3,16,175,Southwest Airlines Co.,5513,110752,3277,642980,13382999,6.18E-05,9.89E-05,4,Lambert-St. Louis International,38.747,-90.364,Raleigh-Durham International,0.66,0,0,44,12.3,0.215725833,0.199944537,0.203724031,0.222150019
4,4,0,1300-1359,5,4,18,76,Endeavor Air Inc.,12669,20645,750,1472200,1212846,0,9.35E-05,11,Logan International,42.364,-71.006,Richmond International,0,0,0,55,10.51,0.188378086,0.162508429,0.171316644,0.197502949
4,1,0,1300-1359,4,3,17,76,"Midwest Airline, Inc.",5513,26476,230,642980,1529740,1.25E-06,0.000123823,12,Lambert-St. Louis International,38.747,-90.364,Philadelphia International,0,0,0,87,10.29,0.17013047,0.177985243,0.237971867,0.197502949
2,3,0,1500-1559,5,3,53,172,American Airlines Inc.,22752,70199,4795,3103410,11744595,9.82E-05,0.000177287,10,Chicago O'Hare International,41.978,-87.906,Miami International,0.01,0,0,36,8.5,0.200843581,0.169967664,0.231888823,0.261923216
12,1,0,1300-1359,2,3,9,149,Delta Air Lines Inc.,4112,81498,477,389847,12460183,0.000144166,0.00014866,27,Indianapolis Muni/Weir Cook,39.729,-86.282,Atlanta Municipal,0.2,0,0,53,21.03,0.157390024,0.162335366,0.25164658,0.223207129
1,3,0,1700-1759,2,5,10,76,"Midwest Airline, Inc.",3561,24623,1055,344196,1529740,1.25E-06,0.000123823,12,Port Columbus International,39.991,-82.878,Douglas Municipal,0.46,0,0,48,11.86,0.19658387,0.1435118,0.180606958,0.229538826
9,3,0,1000-1059,6,1,77,128,American Airlines Inc.,28583,76533,5410,3103410,11744595,9.82E-05,0.000177287,19,Chicago O'Hare International,41.978,-87.906,NONE,0,0,0,79,12.75,0.15382995,0.18788289,0.128298127,0.111352966
2,1,0,1300-1359,2,2,17,70,SkyWest Airlines Inc.,9408,56790,282,1680928,3472966,3.42E-05,9.90E-05,1,John F. Kennedy International,40.639,-73.777,Dallas Fort Worth Regional,0,0,0,43,27.07,0.23924894,0.238154355,0.229538784,0.246486919
8,6,0,1200-1259,2,4,2,143,Southwest Airlines Co.,1241,114987,140,106354,13382999,6.18E-05,9.89E-05,13,Rochester Monroe County,43.121,-77.671,Friendship International,0,0,0,72,6.26,0.19254973,0.251563477,0.161869671,0.182100981
8,4,0,0800-0859,3,1,30,173,United Air Lines Inc.,9144,55706,300,1093478,8501631,0.000253804,0.000228985,11,Friendship International,39.176,-76.671,NONE,1.21,0,0,95,7.38,0.221460287,0.18788289,0.242021354,0.112372666
4,7,0,0600-0659,2,1,11,160,Delta Air Lines Inc.,2167,81803,175,204019,12460183,0.000144166,0.00014866,17,Eppley Airfield,41.302,-95.893,NONE,0.03,0,0,62,14.99,0.139557586,0.18788289,0.203724031,0.075131419
4,3,0,0800-0859,1,3,9,123,Hawaiian Airlines Inc.,4061,6893,2834,719055,905990,0.000120494,0.00019785,15,Honolulu International,21.319,-157.922,Kahului Airport,0,0,0,72,7.61,0.064408291,0.078947368,0.127615679,0.106597423
3,2,0,1900-1959,2,6,12,143,Southwest Airlines Co.,6781,114119,3285,732595,13382999,6.18E-05,9.89E-05,20,Nashville International,36.127,-86.682,William P Hobby,0.27,0,0,46,7.16,0.204389222,0.220384047,0.132868232,0.243701776
8,5,0,2000-2059,1,10,10,123,Hawaiian Airlines Inc.,4726,7348,3043,719055,905990,0.000120494,0.00019785,19,Honolulu International,21.319,-157.922,Lihue Airport,0,0,0,75,6.93,0.07566335,0.082022472,0.211041372,0.307593661
3,4,1,0700-0759,7,2,33,150,JetBlue Airways,12338,25502,4582,1472200,3190369,0.000160039,0.000126866,17,Logan International,42.364,-71.006,Puerto Rico International,0,0,0,51,7.38,0.250407486,0.18788289,0.179451845,0.087364398
4,5,1,1800-1859,3,7,33,143,Southwest Airlines Co.,14827,110752,5085,1827202,13382999,6.18E-05,9.89E-05,12,Phoenix Sky Harbor International,33.436,-112.009,San Francisco International,0,0,0,100,8.28,0.215725833,0.167361835,0.232425733,0.26130947
2,6,0,1200-1259,4,3,23,143,Southwest Airlines Co.,16530,94922,4809,2743323,13382999,6.18E-05,9.89E-05,13,Stapleton International,39.774,-104.88,Nashville International,0.05,1.5,7.1,35,10.07,0.258887292,0.224474089,0.163938839,0.228410256
10,7,0,1300-1359,3,3,4,76,SkyWest Airlines Inc.,2247,71625,289,170270,3472966,3.42E-05,9.90E-05,13,Standiford Field,38.18,-85.739,Minneapolis-St Paul International,0,0,0,76,4.7,0.147942283,0.111354167,0.16537086,0.172110493
6,4,0,1300-1359,1,4,30,44,American Eagle Airlines Inc.,25390,27159,4996,2907365,1204766,0.000348408,0.000106867,17,Dallas Fort Worth Regional,32.894,-97.03,Grand Island Air Park,0.15,0,0,87,7.16,0.24696065,0.18788289,0.251477227,0.232153165
9,6,0,0001-0559,5,1,2,180,Delta Air Lines Inc.,1533,81338,129,171473,12460183,0.000144166,0.00014866,2,Boise Air Terminal,43.565,-116.225,NONE,0,0,0,84,3.58,0.101805081,0.18788289,0.104450433,0.066279913
9,4,0,1300-1359,2,4,35,69,"Midwest Airline, Inc.",13885,27183,2801,1208249,1529740,1.25E-06,0.000123823,13,LaGuardia,40.779,-73.876,Port Columbus International,0,0,0,82,9.4,0.11127404,0.116533139,0.167321456,0.136287665
1,2,0,1200-1259,3,3,14,149,Delta Air Lines Inc.,7835,73508,718,1413432,12460183,0.000144166,0.00014866,26,Miami International,25.792,-80.286,Atlanta Municipal,0,0,0,69,7.83,0.130691015,0.133497286,0.159489434,0.181103078
12,7,1,1800-1859,4,5,25,230,Frontier Airlines Inc.,13019,12128,1401,1823051,1857122,0.000115726,7.13E-06,4,Orlando International,28.432,-81.325,Memphis International,0.46,0,0,81,8.5,0.249133171,0.186622074,0.226980168,0.280056836
10,2,0,0800-0859,4,1,10,178,Spirit Air Lines,4180,16797,122,344196,2688839,9.17E-06,0.000124651,7,Port Columbus International,39.991,-82.878,NONE,0,0,0,58,3.8,0.152505447,0.18788289,0.135090506,0.099702754
5,5,0,1900-1959,2,4,9,76,SkyWest Airlines Inc.,5171,70878,590,614236,3472966,3.42E-05,9.90E-05,3,San Jose International,37.363,-121.941,Dallas Love Field,0,0,0,76,6.71,0.174223672,0.302592955,0.206977299,0.307368618
3,2,0,0900-0959,1,2,8,181,American Airlines Inc.,7956,78308,4437,1413432,11744595,9.82E-05,0.000177287,2,Miami International,25.792,-80.286,Los Angeles International,0,0,0,86,6.49,0.190791448,0.202485719,0.132868232,0.139154636
11,1,0,1700-1759,6,4,44,66,SkyWest Airlines Inc.,26830,66502,4964,3103410,3472966,3.42E-05,9.90E-05,15,Chicago O'Hare International,41.978,-87.906,Detroit Metro Wayne County,0,0,0,53,7.16,0.136377483,0.142160581,0.152293329,0.182646234
12,5,0,1700-1759,3,6,56,149,Delta Air Lines Inc.,32251,81498,19689,4365661,12460183,0.000144166,0.00014866,27,Atlanta Municipal,33.641,-84.427,Richmond International,0,0,0,65,6.49,0.157390024,0.188904494,0.190768997,0.262223125
9,3,0,1900-1959,1,5,5,143,Southwest Airlines Co.,1964,107436,210,165894,13382999,6.18E-05,9.89E-05,16,Norfolk International,36.896,-76.201,Orlando International,0,0,0,88,5.14,0.124829468,0.113282443,0.128298127,0.19799548
3,3,0,1400-1459,5,3,10,173,United Air Lines Inc.,7956,53007,535,1413432,8501631,0.000253804,0.000228985,4,Miami International,25.792,-80.286,Newark Liberty International,0.01,0,0,80,8.72,0.184029614,0.23600943,0.151268815,0.210264144
11,5,0,1800-1859,8,4,27,180,Frontier Airlines Inc.,20118,12129,2047,2743323,1857122,0.000115726,7.13E-06,8,Stapleton International,39.774,-104.88,Burlington International,0,0,3.1,34,8.95,0.2186853,0.18788289,0.153721967,0.192616144
6,3,0,1800-1859,4,6,7,76,Endeavor Air Inc.,5661,21319,38,642980,1212846,0,9.35E-05,6,Lambert-St. Louis International,38.747,-90.364,LaGuardia,0.46,0,0,93,11.41,0.254404275,0.279218149,0.237174818,0.3656541
5,5,0,2100-2159,1,12,2,123,Hawaiian Airlines Inc.,1172,7217,773,133573,905990,0.000120494,0.00019785,18,Lihue Airport,21.979,-159.346,Honolulu International,0.02,0,0,85,12.53,0.066666667,0.092539225,0.206977299,0.318362359
11,7,0,1100-1159,7,2,7,154,United Air Lines Inc.,3207,49915,501,429725,8501631,0.000253804,0.000228985,11,Orange County,33.676,-117.867,Chicago O'Hare International,0,0,0,79,2.46,0.140077247,0.149478191,0.113885316,0.129554477
8,1,0,2000-2059,2,3,58,199,Delta Air Lines Inc.,35256,91062,21837,4365661,12460183,0.000144166,0.00014866,20,Atlanta Municipal,33.641,-84.427,Los Angeles International,0.08,0,0,93,5.82,0.168586267,0.186147815,0.181217245,0.307593661
10,3,0,0800-0859,4,1,2,128,American Airlines Inc.,1533,80161,123,121022,11744595,9.82E-05,0.000177287,6,Savannah/Hilton Head International,32.127,-81.202,NONE,0,0,0,76,4.92,0.172082137,0.18788289,0.15751081,0.099702754
6,5,0,1900-1959,8,6,21,143,Southwest Airlines Co.,7052,112879,6607,819756,13382999,6.18E-05,9.89E-05,16,Chicago Midway International,41.785,-87.752,Kent County,0.05,0,0,80,14.54,0.259774616,0.206865402,0.222677771,0.390600056
2,6,0,1200-1259,4,2,44,76,Mesa Airlines Inc.,13272,15953,2435,1690031,1191889,0,9.13E-05,5,Houston Intercontinental,29.983,-95.34,Atlanta Municipal,0,0,0,82,5.14,0.20803622,0.194930382,0.163938839,0.228410256
4,2,0,1100-1159,2,2,30,154,United Air Lines Inc.,13252,51763,1109,1903352,8501631,0.000253804,0.000228985,9,McCarran International,36.08,-115.152,San Francisco International,0.1,0,0,69,11.86,0.183222896,0.167361835,0.138603046,0.16652612
4,3,0,1800-1859,4,5,5,90,Comair Inc.,2080,23434,105,191927,1245396,0,9.00E-05,5,Memphis International,35.05,-89.979,Ronald Reagan Washington National,0,0,0,80,7.61,0.225377884,0.185460302,0.127615679,0.26130947
5,1,0,1100-1159,11,2,17,157,Alaska Airlines Inc.,5040,22451,1584,800302,2884187,3.23E-05,0.000174601,13,Portland International,45.589,-122.595,San Francisco International,0,0,0,83,6.49,0.135245902,0.228643982,0.193667889,0.163325204
5,4,0,2100-2159,2,3,12,100,JetBlue Airways,8145,24886,2008,1391212,3190369,0.000160039,0.000126866,13,Fort Lauderdale-Hollywood International,26.074,-80.152,Jacksonville International,0,0,0,86,10.96,0.218382262,0.160799239,0.25085146,0.318362359
3,7,0,2000-2059,5,2,12,175,Southwest Airlines Co.,4883,114119,4425,589072,13382999,6.18E-05,9.89E-05,7,William P Hobby,29.645,-95.279,Friendship International,0,0,0,56,14.32,0.204389222,0.173548056,0.191473364,0.231677466
6,1,0,0001-0559,2,1,8,143,Southwest Airlines Co.,4507,112879,3416,529046,13382999,6.18E-05,9.89E-05,21,Metropolitan Oakland International,37.721,-122.221,NONE,0,0,0,94,7.61,0.259774616,0.18788289,0.253568181,0.100252472
2,6,0,0900-0959,5,2,36,143,Southwest Airlines Co.,11500,94922,5104,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,William P Hobby,0,0,0,53,3.36,0.258887292,0.281353683,0.163938839,0.161689245
7,2,0,0001-0559,6,1,26,187,American Airlines Inc.,23471,79247,860,2743323,11744595,9.82E-05,0.000177287,18,Stapleton International,39.774,-104.88,NONE,0,0,0,91,7.83,0.237709147,0.18788289,0.202011935,0.082786722
9,7,0,0800-0859,5,2,11,175,Southwest Airlines Co.,3337,107436,1354,401950,13382999,6.18E-05,9.89E-05,2,San Antonio International,29.533,-98.469,William P Hobby,0,0,0,96,6.93,0.124829468,0.151459854,0.126876253,0.08425519
4,7,1,2200-2259,3,7,68,143,Southwest Airlines Co.,32678,110752,3345,4365661,13382999,6.18E-05,9.89E-05,19,Atlanta Municipal,33.641,-84.427,Chicago Midway International,0,0,0,82,6.71,0.215725833,0.280587618,0.203724031,0.217402827
8,2,0,0600-0659,5,1,14,162,JetBlue Airways,4293,25270,121,404265,3190369,0.000160039,0.000126866,14,Cleveland-Hopkins International,41.411,-81.849,NONE,0.27,0,0,78,5.82,0.316662509,0.18788289,0.218547944,0.070108953
7,1,1,2000-2059,3,7,5,175,Southwest Airlines Co.,4623,117728,1802,564680,13382999,6.18E-05,9.89E-05,7,Louis Armstrong New Orleans International,29.991,-90.251,William P Hobby,0,0,0,91,4.92,0.215945077,0.266007145,0.219938971,0.336198362
